time,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,hand,pose,orientation,testPerson
0,-14,-4,-10,-19,-7,-28,4,-3,1,1,45,BueBaby!
5,7,-2,7,8,17,16,-6,-11
10,-11,-3,4,21,-6,12,3,-4
15,-18,0,-13,-29,23,4,-6,-49
20,11,1,31,-35,-20,17,-1,79
25,3,-4,-31,11,18,-3,5,-49
30,18,1,-17,-14,9,0,4,61
35,-22,-1,13,-11,-25,-45,-5,-56
40,-24,-7,4,8,21,-4,-2,-56
45,33,7,-6,-46,6,-12,-7,47
50,-12,-6,-1,33,-52,-29,-3,56
55,-16,-9,5,5,24,39,4,-22
60,11,4,-1,-16,2,-12,4,-31
65,1,4,-3,-19,-36,-18,-2,6
70,14,-1,-6,49,36,37,9,-35
75,-7,-4,-2,-23,-22,-17,-4,4
80,-4,-2,-34,-44,-41,-32,-7,33
85,-9,4,39,48,14,-12,2,-47
90,-3,-4,1,-52,4,77,0,-4
95,26,3,13,7,3,-28,3,56
100,19,7,0,63,8,21,7,-21
105,-14,-6,-1,49,1,1,2,37
110,3,6,10,-7,6,-15,-4,-50
115,-20,-8,7,-12,2,28,-5,-1
120,6,-3,0,-9,-5,-34,-1,25
125,-32,-4,-6,7,25,16,-1,-60
130,-13,0,17,-27,-45,-17,-7,75
135,24,0,-16,38,25,33,0,-31
140,-19,-5,-10,-8,-13,-37,-3,-32
145,-18,-5,-19,-81,-11,11,-5,30
150,39,8,-3,-17,18,29,6,-4
155,-21,-6,0,27,3,-34,6,19
160,8,7,11,-2,3,33,4,-6
165,10,0,-4,21,-19,-53,-2,18
170,27,1,-10,4,14,31,3,-3
175,-11,1,1,-34,-41,18,-4,1
180,-10,-5,-4,29,22,47,3,-49
185,-23,1,19,-20,10,17,3,0
190,8,2,-2,-5,8,-28,-1,23
195,11,0,-2,36,-12,-24,6,-52
200,-18,-11,6,-25,-12,46,-14,-18
205,43,10,5,36,30,-42,11,91
210,-2,-2,-3,-78,-39,39,-7,28
215,-17,1,11,81,2,-37,-2,-77
220,-36,3,-20,-51,-2,6,-2,52
225,-1,-7,21,-24,7,16,-8,-3
230,-33,-12,-8,86,24,61,10,-118
235,67,25,39,-24,8,-14,-11,115
240,-29,-6,18,58,32,26,17,-81
245,-54,-21,-5,107,-37,-35,-23,49
250,52,12,-9,16,12,-73,1,43
255,-44,-13,-31,-61,-33,20,-1,-88
260,10,-4,5,5,22,-34,-13,94
265,41,10,-15,-59,-24,40,18,-40
270,-60,-23,5,84,33,-2,-5,-81
275,25,10,-6,-11,7,22,-8,79
280,-15,-5,9,-56,-25,-63,-13,17
285,23,10,-6,-4,-19,64,22,-10
290,23,2,-12,15,19,32,-2,1
295,-28,-7,-5,-38,-26,-50,4,-6
300,37,1,11,22,10,10,-4,3
305,-19,-6,-10,3,1,16,7,-33
310,12,0,1,-25,1,-36,-14,-18
315,-27,-19,16,68,-3,11,1,-13
320,-2,15,-2,-51,-32,45,-14,21
325,54,15,11,78,-33,-5,17,24
330,0,-9,-26,55,34,22,-1,29
335,-70,-22,-13,-80,-3,-11,-14,-81
340,62,1,-21,6,-21,-29,10,51
345,-33,3,26,6,73,27,-15,-43
350,-24,-11,0,-45,-43,-39,11,-2
355,2,5,-10,-50,-3,-15,1,32
360,-18,4,7,39,-27,-24,3,-117
365,51,5,-14,-7,27,12,-6,91
370,6,-6,-21,-17,-28,70,18,-45
375,4,-3,-8,-16,10,31,-10,22
380,3,2,-6,-24,46,-19,11,66
385,-10,-11,-5,-46,-54,-81,-20,-86
390,-12,11,30,-19,-17,4,-3,52
395,0,-3,-11,-3,31,-14,5,-23
400,-10,-9,10,44,12,85,7,-27
405,7,-8,-27,-91,-58,-85,-13,-8
410,37,25,22,61,25,21,7,37
415,-33,0,11,55,31,39,7,-107
420,42,2,-27,35,26,-10,-2,119
425,-31,-16,-10,-55,-25,2,0,-43
430,-23,1,-18,-42,-28,-64,-11,-46
435,26,14,-12,13,25,-47,15,5
440,-16,-16,3,0,-25,-33,-24,-19
445,40,33,8,40,33,44,5,67
450,-29,-32,-17,-54,-41,-61,-14,-43
455,-11,1,21,12,12,28,-3,8
460,40,12,10,28,2,5,15,44
465,-24,-8,11,19,29,47,9,-38
470,-10,8,9,-19,11,5,-1,-2
475,-50,-27,-26,10,-55,-53,0,-61
480,82,26,14,-3,44,56,5,39
485,-10,-1,-14,10,16,50,2,3
490,-58,-14,9,6,-25,1,-22,-21
495,80,12,6,-1,19,55,3,106
500,22,6,-5,-8,-44,31,14,-15
505,-3,4,13,39,17,11,-7,-18
510,-24,-5,3,-31,3,-5,7,-17
515,-33,-6,-10,-4,-8,24,-9,19
520,2,4,-23,8,15,-18,3,-20
525,-1,-7,25,-39,-47,-41,-2,9
530,36,8,16,62,36,27,3,53
535,10,5,-3,-21,-23,-19,6,-5
540,-37,-10,3,-8,-23,-3,2,-41
545,-35,-13,-8,26,38,3,-6,40
550,55,21,5,1,-13,2,5,9
555,2,0,7,-29,12,-9,-7,38
560,-28,-7,-6,-28,12,31,5,-43
565,21,0,-23,-1,-22,-20,-13,-79
570,30,16,50,14,-43,-42,6,82
575,15,-3,-10,14,16,55,9,-26
580,-35,-8,-4,-5,-66,32,-14,-30
585,-10,-5,10,2,33,36,1,18
590,10,-2,-11,-21,22,47,-2,45
595,8,6,-6,-6,-16,35,2,-7
600,-41,-11,10,-47,-22,-9,3,-33
605,-14,-10,-2,37,39,-24,-25,-6
610,9,-15,-64,-43,-28,21,16,-28
615,29,5,12,-11,14,-12,-4,36
620,14,7,-4,6,19,-25,-2,-10
625,-33,-4,0,-34,-16,-8,9,-32
630,-57,-1,6,-40,37,-33,-13,-111
635,40,5,-4,14,-31,-82,-8,118
640,-38,-17,-18,-11,24,33,7,-20
645,61,17,6,5,-15,-40,12,36
650,-20,-6,21,1,-2,-17,-6,-33
655,-6,-3,4,55,12,23,2,-38
660,1,1,2,16,8,-19,-12,-32
665,-17,-4,12,40,-9,16,0,33
670,35,11,-23,-10,-2,-51,4,54
675,-26,-7,-3,-49,-19,47,-2,-45
680,-8,-3,0,1,-13,-38,4,15
685,3,1,1,13,-1,-14,3,-48
690,-12,-5,7,-19,-12,22,-7,3
695,-14,-1,19,-12,-7,-27,-9,26
700,45,17,-11,21,11,-8,16,60
705,-17,-6,2,-47,-34,-15,6,-33
710,-30,-12,15,26,1,-19,-14,-1
715,11,-7,-15,-12,1,-24,-2,10
720,-18,0,24,25,6,8,-18,-14
725,0,-1,1,30,23,-12,0,-1
730,-17,-7,5,-19,0,5,4,-52
735,20,11,6,-28,18,34,-3,42
740,-8,-4,-21,13,1,-37,12,-84
745,20,6,-9,-1,-5,-35,-6,53
750,-6,-4,-5,13,9,46,-6,-27
755,-4,2,9,-4,-20,24,9,30
760,-34,-15,-9,-42,-4,-58,-21,-81
765,16,11,9,11,-2,26,6,46
770,-9,-4,1,32,53,28,5,-14
775,-5,1,4,-24,-33,-13,3,-10
780,-8,-4,20,-21,-25,-11,-12,-17
785,-32,-14,-8,-11,-5,-3,-4,-53
790,52,15,10,-14,23,14,7,93
795,2,0,1,54,20,25,-4,1
800,-4,-1,-1,-5,10,19,-1,15
